article_id,bias_label_distilbert,bias_label_snorkel,bias_prob_snorkel
1265619641_extiende-sindrome-bukakke-universidad-oviedo,1,1,0.999988126564689
1277055323_alemania-estudia-prohibir-patentes-animales-plantas-cultivo,0,0,2.9192922296358164e-08
1273761156_economia-fascismo,1,1,0.9999999999999991
1288601184_mujer-trae-menorca-hacha-bolso-desde-londres,0,1,0.9999999999999997
1265157548_nasa-captura-primera-imagen-falla-haiti-tension-ha-aumentado-ing,0,1,0.9999412286712857
1277362635_accidente-en-la-playa,1,0,7.559428938233085e-09
1275520024_documental-rocio-censurado-espana-pudo-ver-integro-portugal,0,1,0.8756264681156251
1286360587_la-idea-de-que-punset-mola,1,1,0.9999972942047486
1268479984_investigan-chip-para-detectar-gota-sangre-alguien-tiene-cancer,0,0,1.0145385476729168e-06
1280765192_intereconomia-devuelveme-familia,0,1,1.0
1267800809_entidades-gestion-acusan-funcionarios-usar-equipos-para-hacer,0,1,0.9999999999999999
1265787720_el-fin-del-juez-garzon,1,1,1.0
1291498614_fallece-xabier-lete,0,0,0.008222046146945652
1285417962_evercookie-cookie-imposible-borrar,0,1,0.9999999999999883
1276611144_parlamento-rechaza-catalan-gallego-euskera-sean-oficiales-ue,0,1,1.0
1284850862_triste-realidad-muchas-aventuras-graficas-humor,0,1,0.6241096882296896
1264602592_fallecio-emilio-canil-fundador-discoplay,1,1,0.9658787853908826
1292259189_bangladesh-miles-trabajadores-fabrican-ropa-para-marcas-rebelan,1,1,0.8144089266105613
1264190033_coches-resultan-mas-caros-espana-paises-europeos-mas-ricos,0,1,0.8756264681156251
1280467414_feliz-dia-administrador-sistemas-2,0,1,0.99995732354455
1263903907_economia-fascismo,0,1,0.9999999998069643
1278072882_son-esos-cilindros-visibles-algunos-cables-ordenador,0,1,0.5126766063935334
1290295980_caspio-lago-mar-control-reservas-hidrocarburos,0,0,5.180879980438065e-09
1273862614_pantoja-alude-gran-capacidad-ahorro-para-justificar-efectivo,1,1,0.6502976320815589
1267205230_ejercito-colombiano-bombardea-indigenas-para-botarlos-tierras,1,1,0.9999998564945672
1266516138_leyes-antidescargas-no-sirven-para-nada-nueva-muestra-caso,0,1,0.8740423359497554
1263681026_sgae-intentara-nuevo-asociacion-vecinos-zaidin-pague-dereechos,0,0,1.2997086563684535e-07
1288479164_nueva-masacre-honduras-menos-16-muertos-campo-futbol,0,0,1.5032844532223627e-13
1269298755_hombre-desnudo-intenta-levantar-taxi-grito-dame-fuerza,1,1,0.9999999999611763
1268986069_diputado-pri-afirma-homosexuales-tienden-violar-ninos-adoptan,0,1,0.999988126564689
1289303910_ave-espanol-mas-veloz-mundo-segundo-mas-puntual,0,1,0.9999999999999999
1263954922_adios-reforma-sanitaria-obama,0,1,1.0
1291278756_dios-infinito-inquietudes-nino-6-anos,1,1,1.0
1278862708_bank-of-america-admite-oculto-miles-millones-deuda,0,0,0.345892906012746
1277132920_descargas-p2p-son-positivas-para-sociedad,0,1,1.0
1271753035_no-tuviste-no-termina-s,1,0,0.4963832532372067
1284048758_nuevas-tarifas-adsl-telefonica-o2-limitan-expresamente-velocidad,0,1,1.0
1264538775_para-esto-llego-la-tdt,0,1,0.999995818512351
1267451091_ken-miller-diseno-inteligente-ensena-estudiantes-no-ser-curiosos,0,0,7.637870824469163e-09
1277598877_esta-tan-moda-lujo-television,0,1,0.9999999999999948
1282655587_articulo-cientifico-mas-citado-toda-historia,0,0,0.3324908449928805
1265991311_estudiantes-informatica-copian-mucho-mas-demas,0,0,0.3073752109678432
1277135767_chile-derrota-1-a-suiza,0,1,0.9470925644525973
1262518493_eclipse-de-luna-azul,0,0,2.275574306549227e-09
1285776773_mi-peor-viaje-en-ryanair,0,1,1.0
1264032869_israel-abre-compuertas-presa-inundando-varios-pueblos-gaza-eng,1,1,1.0
1293718572_zapatero-lamenta-cierre-cnn-era-cadena-mas-veia,0,1,0.9999999993050191
1266922431_nuevas-imagenes-nucleo-tierra-indican-inversion-polos-podria,0,1,0.9999321251065674
1290457551_historia-intoxicacion-neutralidad-red-espana,0,1,0.6160304919248151
1263201110_diario-pais-gratis-internet-debido-temporal,0,1,0.9975356571506476
1264546995_18-tuneles-mas-extranos-llamativos-mundo,0,0,2.6162579799277004e-07
1276381676_extraterrestres-han-guardado-50-anos-silencio-proyecto-seti-no,0,1,0.6324764158521112
1277395276_italia-queda-eliminada-transforma-gran-decepcion,0,1,1.0
1278668276_supremo-obliga-repsol-subir-sueldo-10.000-trabajadores,0,1,1.0
1271753939_ebay-prohibido-vender-productos-sin-autorizacion-marcas,0,1,0.9999999999999999
1280272572_bacterias-geneticamente-modificadas-para-producir-seda-arana,0,0,1.1491272365052397e-07
1263077269_policia-britanica-detecta-billetes-contaminan-cocaina-dos-entrar,0,0,0.32658184825830244
1263423526_sevilla-elimina-barcelona-copa-rey,0,1,1.0
1290904477_verificado-fin-cientificos-comentarios-meneame-sirven-algo,0,1,0.9999999992606095
1280841009_cuando-lava-volcanica-llama-puerta-tu-casa,1,0,2.0910014230880563e-09
1290454343_gobierno-irlanda-convoca-elecciones-anticipadas-disolvera-enero,0,0,0.5
1291803315_power-balance-leire-pajin-cultura-anecdotico-desinformacion,0,1,0.9999999999999966
1288135334_corte-energia-dejo-sin-control-novena-parte-arsenal-nuclear-eeuu,0,0,2.578680436288324e-07
1291222128_carta-abierta-attac-espana-emilio-botin-presidente-banco,0,1,0.9999998544033496
1273616728_nick-clegg-confirmado-como-numero-dos-gobierno-britanico,1,0,0.11115862654341363
1267444089_100-impactantes-anuncios-servicio-grandes-causas,0,0,1.6963616818601478e-08
1271670180_financial-times-procesamiento-garzon-ataque-no-merecido,1,1,0.9999998564945672
1268295836_aqui-sobrino-sifilitico-filatelico-tio-filatelico,1,0,0.016807259249392092
1279294205_uefa-obliga-nacionalizar-clubes,0,1,0.9999999998041511
1284241962_pentagono-quiere-comprar-toda-edicion-libro-para-evitar-difusion,0,1,0.9999999999638055
1293118653_larva-naciendo-mano-cientifico,1,0,6.6255816886561644e-06
1281091777_quieren-carretera-medio-playa-donana,1,1,0.8740423359497554
1265891745_suecia-supera-eeuu-lidera-clasificacion-tecnologica,0,0,4.154345868146851e-07
1287349248_impresionantes-imagenes-islandia,0,0,2.1954911499571564e-09
1283875793_mi-perro-y-yo,1,1,0.9999999999999992
1284028707_parlamento-europeo-exige-francia-suspenda-expulsion-gitanos,0,0,2.7215976494682136e-08
1264611175_madre-fue-condenada-dar-bofetada-hijo-pide-internen,1,1,1.0
1287004355_aparecen-hormigas-voladoras,0,0,7.188638028673793e-09
1262477265_los-comeflores,0,1,0.9999999999999997
1281823619_espana-apuesta-ciencia-tendremos-volver-emigrar,1,1,0.9926569093441594
1290088501_doduco-empresa-alemana-obtiene-plata-basura,0,0,0.3302036764270381
1287956651_zaragoza-telepizza-despide-uno-trabajadores-promovieron-huelga,1,1,1.0
1290098087_eisenhower-diferencia-entre-luchar-contra-alemania-luchar-contra,0,0,0.08902683088880389
1291052063_guerra-las-drogas-rio-janeiro,0,0,4.154345868146851e-07
1289218304_grupo-musical-m-clan-quien-realice-descargas-ilegales-corte-adsl,0,1,0.9999999999257836
1293225494_declaracion-conjunta-naciones-unidas-sobre-wikileaks,0,1,0.9999999998041511
1268908804_10.000-libros-en-espanol,0,0,2.5881029559823703e-08
1291675681_71.800-publicos-fin-semana-turistico-9-bloguers,0,1,0.9999999999560102
1290387980_pronostican-gran-guerra-agua-potable,0,0,9.322489338336191e-07
1267722321_planta-renault-sevilla-ahorra-900.000-euros-2009-gracias,0,1,0.9658787853908826
1282229689_25-inusuales-paradas-omnibus-alrededor-mundo,0,0,1.1658727721413231e-07
1293661977_ayuntamiento-cuenca-borde-quiebra-tecnica,1,1,0.999988126564689
1270984869_huelga-hambre-7000-presos-palestinos-carceles-israelies-no,0,1,0.9999999999977089
1291904178_wikileaks-ley-sinde-claramente-inconstitucional,0,1,1.0
1275558575_cirujanos-hospital-paz-implantan-corazon-artificial-bebe-ocho,0,0,2.7215976494682136e-08
1283377704_telecinco-antena-3-tv3-marcan-minimos-historicos,0,1,0.8144089266105613
1278894775_entrenador-holanda-justifica-juego-duro-final-aunque-dice-gano,0,1,1.0
1275036136_maniobras-agresivas-cuadricopteros-ing,0,0,4.154345868146851e-07
1288261423_un-musulman-en-el-avion,0,1,0.9999999999818068
1269271927_como-transformar-noticia-ciencia-arma-politica,0,0,0.05820360973947227
1263922452_alcalde-oviedo-falto-23-47-plenos-actual-mandato,0,0,9.18858969194403e-07
1264973837_ultimo-extravio-hermann-tertsch,0,1,0.9999999999999993
1289897427_oh-no-este-experimento-parece-violar-entropia-universo,0,0,0.23430838986162944
1278743971_aparece-muro-visigotico-siglo-vi-subsuelo-catedral-tarragona,0,0,1.2687844536513672e-07
1283163088_fraudes-en-ebay,0,1,0.9999999999999966
1283851347_inversion-plantas-fotovoltaicas-huye-alemania-francia-italia,0,1,0.6126027614663382
1270724795_el-cine-no-es-tu-casa,0,1,0.999999999989613
1279532793_coches-oficiales-para-uso-particular,0,1,0.6502976320815589
1265646546_desperdiciando-agua,0,1,0.9999999997970074
1262625681_arzobispo-granada-mujer-aborta-varon-puede-abusar-ella,1,1,0.9999999999510637
1276320499_si-los-medicamentos-genericos,1,1,0.9999994213487413
1290792820_sigan-perdiendo-ventas-ya-descargo-internet,1,1,0.9999999998041511
1273501756_de-tuenti-y-el-cd,0,0,0.017048005860897265
1291470993_vez-mas-ciencia-equivoca-vez-mas-ciencia-avanza,0,1,0.6358328342891625
1290437120_redes-wi-fi-danan-arboles-amor-mundo-no,0,0,0.02836576123737593
1286172072_52-canon-400d-congelan-surfero-plena-cresta-ola,0,0,7.45085216784984e-09
1280089303_aeropuerto-lleida-queda-pequeno-debe-ampliarse,0,0,0.018263741845747278
1288564769_horror-doblaje-tron-legacy-han-colado-jorge-lorenzo,1,1,0.9999960110081267
1269192995_explosion-sin-precedentes-captada-astronomos-aficionados,1,0,0.23395789846530962
1275661749_ley-garantizara-muerte-digna-ciudadanos-fase-terminal,0,1,0.999999999989613
1263241029_hace-130-mil-anos-llegaron-navegantes-creta,0,0,1.1658727721413231e-07
1285873352_moratinos-no-hay-aguas-gibraltarenas-solo-hay-aguas-espanolas,0,1,0.9999999999294238
1269798524_economia-fascismo,1,1,0.9999999999999999
1269324963_10-frases-jamas-entraran-cabeza-magufo,0,1,0.9999898104143843
1269779628_peret-discograficas-han-buscado-ruina-abusar-artista,1,1,0.9999999999999974
1282216630_principal-periodico-canarias-pide-entrega-ceuta,0,1,0.9999999999999999
1282776171_lo-que-nadie-oira-sobre-irak,1,1,1.0
1283721595_ryanair-se-supera-a-si-misma,0,1,0.9689969424650797
1287047545_banesto-pone-venta-desde-manana-600-viviendas-mitad-precio,0,0,0.30518182159674195
1289558120_mentira-laicismo-agresivo-cifras,0,1,0.9999999999897622
1282036845_cada-vez-nos-eufemismamos-mas,0,1,0.9999999999999999
1265072319_cerebro-persona-50-mas-eficiente-de-20,0,0,1.613154935626692e-08
1289253994_ayuntamiento-cadiz-pedira-sgae-devuelva-dinero-cobrado-canon,0,0,4.090872699540474e-06
1281986368_ocho-razones-para-rechazar-ley-transparencia,0,1,0.9999999998041511
1292490398_nuevos-duenos-prisa-han-comunicado-gasto-nomina-debe-reducirse,0,1,0.8740423359497554
1280772899_columna-washington-post-wikileaks-debe-ser-detenida-eng,0,1,1.0
1282581801_stephen-hawking-afirma-tierra-gira-alrededor-sol-periodismo,1,0,0.3073752109678432
1275859067_facebook-elimina-perfil-periodista-espanol-minuto-publicar,0,1,0.9999905869007475
1279641839_bp-publica-fotos-trucadas-centro-crisis-para-parecer-mas-ocupado,0,1,0.999988126564689
1268147042_solicitud-para-siesta-sea-declarada-bien-interes-cultural,0,0,1.8230034102266648e-06
1264687555_sgae-casi-na-opinion-kiko-veneno,0,1,0.6160304919248151
1282857232_9-paises-han-batido-record-altas-temperaturas,0,0,0.08616371137775487
1274193456_reino-unido-tendra-ministerio-banda-ancha,0,0,4.233367219339301e-06
1263255346_primera-pelicula-cine-espanol,1,0,2.1214723246045184e-09
1286285503_unas-gafas-cristales-rayados-permiten-vision-perfecta-cualquier,0,0,0.30825815700116066
1279003720_el-secreto-del-tetris-humor,0,0,0.4874291690862334
1284429747_rafa-nadal-campeon-u.s-open,0,1,0.9999999999257836
1284899260_cuando-peru-pudo-evitar-ataque-pearl-harbor,1,1,0.9999994129164108
1264885451_espana-ha-proclamado-campeona-europa-futbol-sala,0,0,0.11116415062161167
1288341530_blizzard-mercado-juegos-pc-esta-mejor-nunca,0,1,0.6126027614663382
1276411963_dia-que-beatles-huyeron-manila,0,1,0.8953599870203734
1276190116_difunden-video-asesinato-joven-mexicano-frontera-eeuu,0,1,0.9663523812945137
1268934206_fabrican-primera-capa-invisible-tres-dimensiones,0,0,0.11115862654341363
1266499391_golpe-de-estado-en-niger,0,1,0.6279542803968463
1272378675_buses-urbanos-madrilenos-contaran-wi-fi-gratis-septiembre,0,0,0.2976383788915957
1283943139_muchos-estadounidenses-ni-siquiera-saben-son-gordos,0,1,0.9999999999999997
1273423854_cada-vez-menos-rock-in-rio,0,1,0.9999999999999997
1275426264_embajador-israel-espana-representante-autoridad-palestina-espana,1,1,0.9999999999999992
1263415686_hipotecas-ee.uu-espana-dos-mundos-distintos,0,1,1.0
1288086242_no-insistas-que-es-peor,0,0,0.4963832532372067
1273227119_patentan-turbina-eolica-sin-aspas-mas-segura-barata-eficiente,0,0,0.017009560102912765
1287694288_union-consumidores-pide-supresion-canon-digital,0,0,1.9324827986960796e-06
1283461084_aportacion-energias-renovables-generacion-electrica-dispara-38,0,0,2.7215976494682136e-08
1272588535_primer-humano-terminar-bejeweled-2,1,0,7.559428938233085e-09
1273262546_utorrent-lanza-banco-social-ideas-todos-deberian-copiarle,0,0,0.30518182159674195
1285408215_aerogeneradores-volantes-electricidad-mas-barata-carbon,0,0,1.6276977318223517e-06
1263084215_sindrome-del-coronel-tapioca,1,1,1.0
1263587931_ordenador-cuantico-calcula-niveles-atomicos-molecula-hidrogeno,0,0,2.578680436288324e-07
1269341235_red-electrica-considera-no-hay-hueco-para-mas-nuclear,0,1,0.9999979829069696
1270498903_bicicletas-electricas-plegables-solucion-perfecta-para-ciudad,0,0,2.7215976494682136e-08
1292937879_topo-en-ministerio-medio-ambiente-medio-rural-marino,0,1,0.9999955956410465
1274796802_spotify-peor-desmontando-mito,1,1,0.6126027614663382
1275323102_otan-califica-incidente-ataque-militar-israeli-flotilla,0,1,0.999999999996257
1292704274_se-acabo-no-preguntes-no-digas,0,1,0.999998127280992
1282734724_ejercito-seres-luz-invaden-molinicos-albacete,1,0,2.1214723246045184e-09
1271363231_secretario-estado-telecomunicaciones-no-podemos-parar-avance,1,1,0.9999806731236812
1268257054_dia-steve-jobs-amenazo-ceo-sun,0,1,0.9999999999897622
1283502258_paga-1.995-euros-banco-monedas-1-2-i-5-centimos-cat,0,0,0.027012000171735783
1274445399_salgado-descarta-espana-vaya-llegar-cinco-millones-parados,1,1,0.9999999999999997
1274397343_julio-anguita-cuando-confieso-comunista-no-tengo-ningun-complejo,1,1,0.9999999999999999
1270646687_sgae-quien-roba-a-quien,1,0,0.11211202716765052
1271283947_palabras-grandes-complicadas-hacen-parecer-mas-tonto,0,1,0.9999576927503265
1277280375_guardias-civiles-piden-retirar-lema-todo-patria-franquista,1,1,1.0
1268652848_nave-enterprise-star-trek-recreada-escala-microscopica,0,0,1.4317388301597227e-13
1263193350_como-iva-sale-pagar-no-puede-ser,0,1,1.0
1282928357_pueden-expulsar-paises-comunitarios-rumanos-bulgaros,0,1,0.9999999998041511
1264165854_proximo-reportaje-repor-tve-1-peaje-sgae,1,1,0.8756264681156251
1272546093_ha-conseguido-ubuntu-10.04-ser-iniciado-10-segundos-eng,0,1,0.8845873223078332
1275727209_antiguo-robot-sovietico-lunokhod-1-aun-util,0,1,0.6324764158521112
1270812189_espana-emerge-recesion-produccion-industrial-crece-seis,0,1,0.6126027614663382
1274725322_dvds-podrian-almacenar-hasta-mil-veces-mas-discos-blu-ray,0,0,1.5084567074996867e-05
1289164768_dice-hace-demasiado-frio-para-nieve,1,0,2.847195241620697e-07
1277067344_peor-puede-pasar-golfo-mexico-colapso-estructura-pozo,0,1,0.6324764158521112
1274179499_euro-valdria-ahora-230-pesetas-perdida-competitividad-espana,0,1,0.9999998544033496
1286449432_mario-vargas-llosa-galardonado-nobel-literatura-eng,0,1,0.9999994833420441
1273744173_creative-commons-no-significa-gratis,0,0,2.682507093852007e-08
1282472454_el-origen-de-la-cretinez,0,1,0.6358328342891625
1269850508_sony-elimina-soporte-para-linux-otros-os-ps3-original,0,1,0.9999999997970074
1290728373_productos-de-la-esclavitud,0,0,1.4223116958365567e-06
1272964146_perdidos-lost-politicas-fox-cuatro-premian-bajan-series-internet,0,1,0.8122122930326692
1293136520_declaradas-ilegales-todas-detenciones-masivas-durante-cumbre,0,1,0.9999979619762536
1290764078_muertos-vivos-estrategia-shell-cuando-acusa-asesinato,0,0,0.0902071363482458
1291750141_policias-melilla-denuncian-desde-ayer-soportan-musica-arabe-gran,1,1,0.9999999993050191
1286785830_detienen-dos-vampiros-atacar-hombre-nego-darles-sangre,1,1,0.9999572537596756
1277317287_anchoa-se-recupera-con-fuerza,0,0,0.30518182159674195
1269530938_fraga-desmarca-rajoy-dijo-oreja-no-tiene-fundamento,1,1,0.9997580122666074
1264509544_encuentran-algodon-transgenico-ropa-hm-vende-como-algodon-ing,0,1,0.8756264681156251
1284549963_senado-quiere-bajar-precio-internet,0,1,0.9999999999294238
1276697883_youtube-incorpora-editor-videos,0,0,4.154345868146851e-07
1292155368_gobierno-canarias-deja-universidades-sin-fondos-para,0,1,0.5175233509227822
1275423766_regal-fc-barcelona-primer-finalista-acb,0,0,8.865220503643038e-07
1267039080_tokio-prueba-metro-torniquetes-para-detectar-explosivos,0,0,0.23430838986162944
1267608117_fusilamientos-san-rafael-prolongaron-mas-dos-decadas-1937-1957,0,1,0.9999999999999966
1292765971_webs-enlaces-espanolas-cierran-como-protesta-ley-sinde,0,1,0.8830641469899605
1291819365_eeuu-japon-suspenden-maniobras-militares-presencia-aviones-rusos,0,0,2.1214723246045184e-09
1275901041_cometa-mcnaught-empieza-ser-visible-simple-vista,0,0,2.0910014230880563e-09
1292266982_brutales-latigazos-mujer-sudan,0,1,0.999981914639114
1263591193_jesus-rodenas-fiscal-estas-penas-rentable-ser-corrupto,0,1,0.8122122930326692
1262424177_editores-espanoles-van-equivocarse-ebook,1,1,0.9999896417027376
1280775508_acusan-estudiantes-mit-ayudar-filtracion-documentos-wikileaks,0,1,0.9999999999999997
1275320394_primer-ministro-turco-acusa-israel-acto-terrorismo-estado,1,1,1.0
1273493014_crisis-evasion-impuestos-economia-sumergida,0,1,0.6126027614663382
1275515797_periodista-helen-thomas-acusa-israel-cometer-crimen-eng,0,1,1.0
1289328149_dibujos-a-lapiz-en-3d,0,0,4.922164155621549e-13
1293299178_estudiantes-disenan-robot-resuelve-cubo-rubik-15-segundos,0,1,0.9999999999462188
1278060155_ejemplo-derroche-dilapidacion-dinero-espana-aeropuerto-cr-ojos,0,1,0.8756264681156251
1271838744_cuando-american-history-x-real,0,1,0.6160304919248151
1263076595_sobre-embargos-estan-llevando-cabo-trabajadores-paro,0,1,1.0
1279725242_cosmonauta-ruso-deseo-mucho-sexo-colegas-antes-acoplamiento-1975,1,1,0.9999999999999872
1291577354_alemania-incrementa-intolerancia-entre-mas-ricos-hacia-pobres,1,0,1.6276977318223517e-06
1275329861_ministro-defensa-iran-ataque-convoy-gaza-supone-inicio-cuenta,0,1,0.9999799681669512
1271864182_pp-valenciano-rechaza-uso-software-libre-valencianocatalan,0,1,0.9999974311248081
1263819131_tve-da-si-karmele-eurovision,0,0,0.4874291690862334
1271039879_primeras-tomas-video-respiraderos-volcanicos-mas-profundos-mundo,0,0,1.1658727721413231e-07
1288399299_google-intentara-salvar-idiomas-peligro-extincion,0,0,1.604318997514421e-06
1264775010_cientificos-salen-calle-6-marzo,0,1,0.6126027614663382
1265476885_medicos-norteamericanos-pasan-consulta-hospitales-cubanos-haiti,0,1,0.9999999999905924
1272298866_hackean-revolution-islam-web-ha-amenazado-creadores-south-park,1,1,0.9999999999999999
1272094543_padre-inventa-software-para-ayudar-hijo-autista-comunicarse,0,1,0.6358328342891625
1277640124_wikileaks-esta-batalla-podria-ser-vietnam-online-para-eeuu-eng,0,1,0.9999999999999993
1263401358_muere-terremoto-haiti-prestigiosa-pediatra-zilda-arns,0,1,0.999999999989613
1291716312_aena-contratara-gorrillas-sustitucion-controladores-aereos-humor,0,0,1.6963616818601478e-08
1286960093_imagen-dia-nasa-vertido-toxico-hungria,0,0,0.21065542000181622
1278322899_seat-1400-abandonado-contrabando,1,1,0.9999999999294238
1270738013_hackea-tu-television-samsung-metele-linux,0,1,0.9999999996857852
1290446362_misterio-agua-mas-antigua-planeta-fascina-cientificos,0,0,1.2056270931869733e-07
1266250420_derechos-autor-pagando-muertos,0,1,1.0
1265579574_brasil-tendra-ley-mas-progresista-mundo-materia-derechos-autor,0,1,0.9999998814632549
1263683142_sangre-artificial-modifican-hemoglobina-para-no-sea-toxica-rojos,0,1,0.9978231767807991
1271945916_renovables-unen-crean-foro-renovable-reclaman-coherencia-entre,0,1,0.8339892033946887
1289300828_dgt-somos-nosotros-seamos-sinceros,0,1,0.6126027614663382
1290529177_desierto-vacio-iran-lugar-mas-calido-planeta,0,0,4.692278668077899e-09
1283159899_ayuntamiento-murcia-consigue-ahorrar-mas-600.000-consumo-publico,0,0,0.08616371137775487
1271120297_google-finalmente-liberara-codec-vp8,0,0,1.4956746138844376e-06
1267436673_propiedad-intelectual-como-principal-escusa-para-censura,0,1,0.9470925644525973
1291111332_cajeros-automaticos-software-tan-estupido,1,0,1.4741921338909812e-06
1269332119_economia-fascismo,0,0,2.744893150567941e-07
1267093369_sinde-confiamos-iniciar-cuanto-antes-acciones-ley-antipirateria,0,1,1.0
1278322445_hannah-taylor-nina-planto-cara-pobreza,1,1,0.9999999998069643
1270645402_cacicada-a-la-gallega,1,0,0.11211202716765052
1266855766_descubren-como-humo-tabaco-dana-adn,0,0,2.6162579799277004e-07
1278756446_apunala-medico-negarse-darle-trankimazin,1,1,0.9999607207907993
1291159953_world-of-spectrum-cumple-15-anos,0,0,4.692278668077899e-09
1270429245_microsoft-defiende-gmail-labs-hotmail-implementamos-funciones,0,1,0.9999999993021331
1283447203_marruecos-no-quiere-testigos-sahara,0,1,0.9470925644525973
1287608302_mentiras-iberia-contra-controladores,0,1,0.6126027614663382
1273688632_sindicatos-griegos-convocan-nueva-huelga-general-24-horas-20,1,1,0.6160304919248151
1277124436_industria-cinematografica-exagera-perdidas-ocasionadas-pirateria,0,1,0.9998491561977203
1275985332_chaves-no-desconto-huelga-contra-aznar-grinan-descontara-huelga,1,1,0.9999999999999997
1273053840_que-harias-tu-con-esta-cartera,1,1,0.9999999999510637
1284510673_twitter.com-estrena-nuevo-diseno,0,0,1.1491272365052397e-07
1283868037_renfe-multa-viajeros-montarse-estaciones-sin-venta-billetes,0,1,0.9999972986222396
1292614658_cadena-perpetua-para-shelley-malil-actor-virgen-40,0,0,0.31046377707592043
1290114594_sistema-operativo-gratuito-destinado-guitarristas,0,0,1.4741921338909812e-06
1279143157_memoria-femenina-mejor-masculina,0,1,0.9999999999833352
1268092503_ekranoplano-abandonado-orillas-mar-caspio,0,0,0.05820360973947227
1277735676_hacienda-estudia-para-2011-pequeno-modesto-ajuste-irpf,0,0,0.21065542000181622
1291634481_xavi-iniesta-messi-lucharan-balon-oro,0,1,0.9999998564945672
1262604478_isla-no-dejo-hundir-hombre-esta-tragando-ahora-mar,0,0,0.12153761124107214
1291897821_servicio-canario-salud-niega-sumar-oferta-homeopatia-no-ser,0,0,0.02836576123737593
1265917613_internet-desplaza-radio-como-tercer-soporte-publicitario,0,0,4.760656412457574e-09
1282253011_aterriza-emergencia-avion-spanair-gran-canaria,0,1,0.9999881459491243
1263109664_14-horas-andando-stop-motion,0,0,0.018524957978953347
1286515689_portavoz-pp-leganes-dice-habria-desposeer-padres-comunistas,1,1,0.9999999999560102
1281513917_europa-avanza-imparable-uso-energias-renovables-rebasando,0,1,0.9999999999999999
1273749814_portugal-subira-impuestos-manera-importante-bancos-grandes,0,1,0.9999999999560102
1272905951_absuelto-padre-dio-bofetada-hija,1,1,1.0
1281460480_presentador-propone-abrir-bar-gay-cerca-futura-mezquita-nueva,1,1,0.9999999996902984
1273412229_grafico-evolucion-privacidad-facebook,0,1,0.9999999998226213
1273649422_gobierno-suprime-cheque-bebe-reduce-5-sueldo-funcionarios,0,1,1.0
1275396626_trent-reznor-nos-regala-nuevo-disco,0,0,1.613154935626692e-08
1278681710_bp-amenaza-despedir-limpiadores-usen-mascaras-ing,0,1,1.0
1264760764_economia-fascismo,0,0,1.6963616818601478e-08
1270738843_seti-cumple-50-anos-sin-haya-logrado-descifrar-senal-wow,0,0,0.30518182159674195
1275734826_denunciada-emision-corridas-horario-infantil,0,1,0.9999998681343577
1291949087_mujeres-enamoran-hombres-malos,1,1,1.0
1276163278_adobe-rinde-contenido-flash-sera-adaptado-html5,0,0,0.05820360973947227
1283773085_50.000-euros-multa-movistar-tardar-siete-anos-activar-unas,0,1,0.8740423359497554
1275391857_muere-chris-haney-inventor-trivial-pursuit,1,0,0.30825815700116066
1292581736_dia-dos-aviones-chocaron-sobre-cielo-nueva-york,0,0,2.0910014230880563e-09
1288880346_john-gavin-hombre-puso-neil-armstrong-luna-fallecio-90-anos-ing,0,0,7.528167386096078e-09
1273441727_juez-impide-venezolana-hija-enferma-sean-expulsadas-espana,1,1,0.6358328342891625
1274781517_impacto-pacman-google-productividad-nacional-usa-eng,0,0,0.5
1272720683_4-temporada-the-it-crowd-solicita-equipos-retroinformatica-para,0,0,8.22670040574147e-09
1280061687_delfines-rosados-amazonas-estan-peligro-extincion,0,0,4.456113956620086e-07
1268303309_once-tigres-siberianos-mueren-hambre-zoo-chino,0,1,0.9872488741472814
1275411251_hermanas-brown.serie-fotografica-1975-2009,1,0,0.02642706182702237
1263368431_maiz-transgenico-monsanto-podria-provocar-problemas-higado-rinon,0,1,0.9999999998343402
1262788703_mi-propio-mini-sistema-solar,0,0,6.722131642285781e-06
1265420458_el-hombre-atomico,0,1,0.5211347398157637
1275729075_valentino-rossi-cae-puede-tener-tibia-fracturada,0,0,4.451972793439369e-06
1266445576_eu-denuncia-consell-premiara-conciertos-centros-educativos-ninos,0,1,0.9999898104143843
1262951147_iguanas-kamikazes-caen-congeladas-desde-arboles-debido-ola-frio,0,0,2.1214723246045184e-09
1281516930_matrimonios-gays-validos-todos-estados-mexicanos,0,1,0.9999999999835747
1290023863_mejor-nota-para-hermana-opositor-participo-correccion-test-para,0,0,0.07394493225743924
1265213058_fernando-alonso-acaba-entrenamientos-jerez-como-mas-rapido-eng,0,0,0.5
1267153809_detras-hombre-paro-ejercito,1,0,0.0011071715369100849
1291068074_wikileaks-revela-armas-nucleares-usa-holanda,0,1,1.0
1275596516_administradores-espalwii-espalnds-espalpsp-espalzone-libres,0,1,1.0
1265807360_embajador-arabe-cancela-boda-descubrir-novia-bizca-tiene-barba,1,1,0.9999999999999992
1267618910_mitad-electricidad-consumio-espana-mes-pasado-fue-renovable,0,1,0.9999897191392477
1264549734_unicef-cuba-sin-desnutricion-infantil,0,1,0.9999997578880951
1273183848_corea-norte-moviliza-50000-soldados-frontera,0,0,1.613154935626692e-08
1269541154_1-cada-4-republicanos-cree-obama-podria-ser-anticristo,0,1,0.9999879535423675
1274788283_derrumban-bolsas-otro-dia-negro-para-mercados,1,0,0.31046377707592043
1264278582_bukkakes-en-clase-no-gracias,1,1,1.0
